,category_code_description,market_value,parcel_number,sale_date,sale_price,total_area,taxable_building,taxable_land,zip_code,zoning,lat,lng,tax_assessment,sales_ratio
185286,Single Family,74000.0,291059500,2018-01-02,137000.0,840.0,51800.0,22200.0,191214710,RM1  ,39.9756239608548,-75.17485459594191,74000.0,0.5401459854014599
185287,Single Family,73400.0,291059900,2018-06-05,108000.0,822.92,51380.0,22020.0,191214724,RM1  ,39.975749082135295,-75.17553241467479,73400.0,0.6796296296296296
185356,Single Family,21300.0,281394200,2018-01-20,39500.0,630.0,18105.0,3195.0,191322506,RSA5 ,39.9971370885338,-75.1747562114533,21300.0,0.5392405063291139
185388,Single Family,15200.0,282000800,2018-09-10,10500.0,1664.3,9910.0,5290.0,191323401,RSA5 ,39.989825932982,-75.18047586828901,15200.0,1.4476190476190476
185402,Single Family,374600.0,292031210,2019-02-16,395000.0,718.5,0.0,106761.0,191210000,RSA5 ,39.975242996564106,-75.18099730171079,106761.0,0.27028101265822785
185413,Single Family,84800.0,292032600,2018-09-06,85000.0,735.0,59360.0,25440.0,191214530,RSA5 ,39.975247773140204,-75.1821782703639,84800.0,0.9976470588235294
185414,Single Family,365000.0,292111300,2018-01-18,365000.0,750.0,0.0,104025.0,19121    ,RSA5 ,39.977062845256704,-75.18169848003541,104025.0,0.285
185419,Single Family,73100.0,292112100,2019-02-19,70000.0,700.0,51170.0,21930.0,191213627,RSA5 ,39.978169016038706,-75.1814528032811,73100.0,1.0442857142857143
185447,Single Family,73200.0,292129100,2018-04-25,60000.0,703.5,51240.0,21960.0,191214524,RSA5 ,39.976449862654704,-75.18231140948049,73200.0,1.22
185453,Single Family,268500.0,292129700,2018-10-26,285000.0,703.5,1034.0,76522.0,191214524,RSA5 ,39.9766779346565,-75.18226245204691,77556.0,0.27212631578947366
185457,Single Family,72700.0,291159500,2018-03-09,70000.0,686.0,50890.0,21810.0,191213810,RM1  ,39.9774571924602,-75.17555511484991,72700.0,1.0385714285714285
185474,Single Family,69000.0,291040400,2018-07-13,87234.0,1206.0,46300.0,22700.0,191214848,RM1  ,39.975313711949205,-75.1766580597531,69000.0,0.7909759955980467
185485,Single Family,272800.0,301403800,2019-03-15,435000.0,640.0,190960.0,81840.0,191460000,RSA5 ,39.942816066901,-75.17510217894879,272800.0,0.6271264367816092
185501,Single Family,343200.0,301235700,2018-06-25,325750.0,1120.0,211566.0,91634.0,191462616,RSA5 ,39.940522980362,-75.17689415375301,303200.0,0.930775134305449
185508,Single Family,429300.0,301236600,2018-07-02,560000.0,1120.0,320408.0,108892.0,191462616,RSA5 ,39.9405796822633,-75.1773422952857,429300.0,0.7666071428571428
185509,Single Family,566800.0,301236700,2018-05-18,572000.0,1120.0,139065.0,143769.0,191462616,RSA5 ,39.9405862624894,-75.17739873958129,282834.0,0.49446503496503497
185515,Single Family,171600.0,313088400,2018-09-06,399000.0,709.41,123552.0,48048.0,191252503,RSA5 ,39.979141161080896,-75.12711047035171,171600.0,0.43007518796992483
185520,Single Family,74400.0,312105500,2018-02-16,95200.0,821.15,43152.0,31248.0,191253614,RSA5 ,39.9765448903339,-75.12445105432741,74400.0,0.7815126050420168
185525,Single Family,174300.0,312155200,2018-03-02,180000.0,582.25,136712.0,37588.0,191254037,RSA5 ,39.9764141268589,-75.117921171048,174300.0,0.9683333333333334
185552,Single Family,381100.0,301365300,2018-12-11,467500.0,696.0,226770.0,114330.0,191461811,RSA5 ,39.9424710621484,-75.17272466722609,341100.0,0.7296256684491979
185572,Single Family,230100.0,314122600,2018-12-06,302000.0,947.06,173047.0,57053.0,191253133,RSA5 ,39.9811255205729,-75.1211943075337,230100.0,0.7619205298013245
185575,Single Family,174200.0,314122900,2018-07-12,240000.0,924.0,88735.0,45465.0,191253133,RSA5 ,39.9810312060192,-75.1211109449244,134200.0,0.5591666666666667
185576,Single Family,260500.0,314123000,2019-03-20,266000.0,925.26,155909.0,64591.0,191253133,RSA5 ,39.9810003289499,-75.1210822041873,220500.0,0.8289473684210527
185577,Single Family,153400.0,314123100,2018-06-08,253617.0,925.26,73400.0,40000.0,191253133,RSA5 ,39.9809682007087,-75.1210548166757,113400.0,0.44713090999420385
185602,Single Family,281800.0,313093200,2018-08-10,280000.0,1120.0,206841.0,74959.0,191252903,RSA5 ,39.9769962573151,-75.12514709072471,281800.0,1.0064285714285715
185626,Single Family,557000.0,302147200,2018-06-13,616000.0,1028.5,389900.0,167100.0,191461719,RM1  ,39.9431684507062,-75.17927359547579,557000.0,0.9042207792207793
185635,Single Family,354000.0,301424400,2018-12-27,439900.0,1049.0,264084.0,89916.0,191462601,RSA5 ,39.940208524883296,-75.177845956686,354000.0,0.8047283473516709
185638,Single Family,175300.0,313196000,2018-02-28,267000.0,1128.75,129616.0,45684.0,191253023,RSA5 ,39.9794282362585,-75.1244366859501,175300.0,0.6565543071161049
185641,Single Family,383800.0,313239810,2018-11-02,570000.0,1496.0,0.0,95164.0,191253048,I2   ,39.97859545502129,-75.1228712313381,95164.0,0.16695438596491227
185651,Single Family,383800.0,313239830,2018-05-16,519900.0,1496.0,0.0,95164.0,191253048,I2   ,39.9781105454084,-75.1224444350121,95164.0,0.18304289286401232
185657,Single Family,143300.0,311268900,2018-12-11,299000.0,700.0,108335.0,34965.0,191251815,RSA5 ,39.9821751200358,-75.1213063578845,143300.0,0.47926421404682273
185659,Single Family,345000.0,311269100,2018-02-16,363000.0,658.0,265650.0,79350.0,191251815,RSA5 ,39.9822179756669,-75.1212258364884,345000.0,0.9504132231404959
185660,Single Family,133000.0,311269200,2019-02-15,264500.0,700.0,42548.0,32452.0,191251815,RSA5 ,39.9822402469017,-75.1211823929782,75000.0,0.2835538752362949
185665,Single Family,146500.0,311269700,2018-01-31,242900.0,840.0,110754.0,35746.0,191251823,RSA5 ,39.9823881347991,-75.1208585373375,146500.0,0.6031288596130094
185695,Single Family,157200.0,312056900,2019-03-07,160000.0,519.12,113184.0,44016.0,191252918,RSA5 ,39.976542543876796,-75.1263688974978,157200.0,0.9825
185703,Single Family,415300.0,312102500,2018-03-22,400000.0,1229.15,0.0,83641.0,191253815,RSA5 ,39.9784126707107,-75.11588485893809,83641.0,0.2091025
185732,Single Family,112200.0,311160000,2018-05-01,110000.0,969.8,83319.0,28881.0,191251412,CMX2 ,39.9863257817306,-75.1233756902725,112200.0,1.02
185760,Single Family,449200.0,314021510,2018-06-15,457000.0,1243.87,0.0,111379.0,19125    ,I2   ,39.976997140373705,-75.1205914042895,111379.0,0.24371772428884025
185768,Single Family,752400.0,301410610,2018-06-26,1070000.0,1120.0,547973.0,204427.0,191461806,RM1  ,39.9418706648036,-75.1754786075587,752400.0,0.7031775700934579
185788,Single Family,272900.0,313045300,2018-09-20,540000.0,1800.0,196488.0,76412.0,191252930,RSA5 ,39.9778289623114,-75.1275963393412,272900.0,0.5053703703703704
185797,Single Family,165300.0,314123900,2018-08-10,291305.0,925.26,82197.0,43103.0,191253133,RSA5 ,39.980718024656795,-75.1208313342492,125300.0,0.43013336537306257
185799,Single Family,165300.0,314124200,2019-03-04,189150.0,941.78,82197.0,43103.0,191253133,RSA5 ,39.9806237394928,-75.1207487164051,125300.0,0.66243721913825
185881,Single Family,505000.0,301209000,2018-01-30,414500.0,707.0,367791.0,137209.0,191462223,RM1  ,39.9395375878684,-75.167402503598,505000.0,1.218335343787696
185901,Single Family,157400.0,314184400,2018-11-21,185000.0,540.0,118995.0,38405.0,191251806,RSA5 ,39.9828940832084,-75.1213758773736,157400.0,0.8508108108108108
185914,Single Family,128000.0,314185900,2018-11-14,163900.0,562.5,96767.0,31233.0,191252308,RSA5 ,39.9821217688246,-75.1206972336676,128000.0,0.7809640024405126
185919,Single Family,120800.0,312103700,2018-03-23,200000.0,886.62,95200.0,25600.0,191344722,RSA5 ,39.979226819228,-75.1143488514319,120800.0,0.604
185936,Single Family,166700.0,313219300,2019-01-31,245500.0,1079.0,18074.0,43426.0,191252137,RSA5 ,39.981873465616204,-75.1257649836705,61500.0,0.2505091649694501
185957,Single Family,260900.0,311218500,2018-10-20,240000.0,890.82,151500.0,69400.0,191252518,RSA5 ,39.9795231532949,-75.12881113400971,220900.0,0.9204166666666667
185996,Single Family,483600.0,301241800,2018-07-25,675000.0,960.0,91446.0,129122.0,191462617,RSA5 ,39.940173091725896,-75.1766139492953,220568.0,0.3267674074074074
186010,Single Family,264300.0,313091200,2018-03-22,480000.0,1759.03,190296.0,74004.0,191252923,RSA5 ,39.977892727096794,-75.12592582785071,264300.0,0.550625
186033,Single Family,548100.0,301315500,2018-08-10,605000.0,900.0,409074.0,139026.0,191462007,RSA5 ,39.9394717112645,-75.17066964504501,548100.0,0.9059504132231405
186040,Single Family,210500.0,301369700,2018-06-07,335000.0,700.0,154300.0,56200.0,191462648,RSA5 ,39.9390991786017,-75.17351671030971,210500.0,0.6283582089552239
186051,Single Family,86600.0,313193100,2018-03-09,337500.0,437.93,61738.0,24862.0,191251641,RSA5 ,39.9820139997679,-75.12663722049629,86600.0,0.2565925925925926
186056,Single Family,163800.0,313194300,2018-10-22,150000.0,1312.0,25048.0,42752.0,191252106,RSA5 ,39.980659567348106,-75.12554928228009,67800.0,0.452
186100,Single Family,165000.0,313097700,2018-05-24,314000.0,826.0,118800.0,46200.0,191253643,RSA5 ,39.9752126006106,-75.12295449033041,165000.0,0.5254777070063694
186105,Single Family,94200.0,314236100,2018-02-05,60000.0,746.82,73947.0,20253.0,191251117,RSA5 ,39.9879226339893,-75.1243349081584,94200.0,1.57
186114,Single Family,173800.0,314237600,2018-10-12,330000.0,750.0,131393.0,42407.0,191251813,RM1  ,39.983565977089896,-75.11985270443058,173800.0,0.5266666666666666
186117,Single Family,331100.0,314093600,2018-08-22,335000.0,1101.92,209004.0,82096.0,191252217,RSA5 ,39.9819198751467,-75.122660503633,291100.0,0.868955223880597
186129,Single Family,149500.0,313198100,2018-01-12,310000.0,1025.5,70500.0,39000.0,191253031,RSA5 ,39.978369291110795,-75.12350113990391,109500.0,0.3532258064516129
186150,Single Family,219400.0,311249000,2018-01-08,290000.0,732.16,165000.0,54400.0,191252135,RSA5 ,39.9807363335734,-75.12469911150359,219400.0,0.756551724137931
186156,Single Family,109200.0,311249900,2019-02-13,146500.0,882.0,37849.0,31351.0,191252221,RSA5 ,39.9813679219776,-75.1235155723262,69200.0,0.47235494880546075
186177,Single Family,346800.0,311219700,2018-10-15,355000.0,683.64,214551.0,92249.0,191252518,RSA5 ,39.979887342850795,-75.1281181229952,306800.0,0.864225352112676
186179,Single Family,125400.0,311220100,2018-08-29,199000.0,757.21,86777.0,38623.0,191252520,RSA5 ,39.980098349490795,-75.1277030982542,125400.0,0.6301507537688442
186199,Single Family,154900.0,313176000,2018-08-28,298000.0,776.98,114505.0,40395.0,191250000,RSA5 ,39.9770954849109,-75.12294196105609,154900.0,0.5197986577181208
186203,Single Family,132300.0,313224845,2018-04-05,42234.0,697.5,97770.0,34530.0,191253717,I2   ,39.9769335299896,-75.1209214474537,132300.0,3.1325472368234126
186209,Single Family,76300.0,313226700,2018-10-07,20000.0,876.0,56660.0,19640.0,191251224,RSA5 ,39.9866597870366,-75.129469046012,76300.0,3.815
186215,Single Family,241300.0,301242800,2018-10-04,10000.0,960.0,0.0,35400.0,191462617,RSA5 ,39.9402357116964,-75.1771204091487,35400.0,3.54
186222,Single Family,446900.0,301243600,2018-05-19,508000.0,937.2,293543.0,113357.0,191462617,RSA5 ,39.940290344637106,-75.17756283316619,406900.0,0.800984251968504
186256,Single Family,459300.0,301371100,2018-06-29,475000.0,704.0,205229.0,133197.0,191461812,RSA5 ,39.9424168513206,-75.1729984142011,338426.0,0.7124757894736842
186266,Single Family,724700.0,301423800,2018-09-19,470000.0,969.0,517436.0,207264.0,191462633,RM1  ,39.9405558883309,-75.17776740137191,724700.0,1.5419148936170213
186287,Single Family,130400.0,314174800,2018-03-20,165000.0,644.0,98582.0,31818.0,191252337,RSA5 ,39.981071834036996,-75.1200972635255,130400.0,0.7903030303030303
186311,Single Family,267200.0,313097800,2018-04-25,253000.0,826.0,196125.0,71075.0,191253643,RSA5 ,39.9751880972533,-75.1229171837213,267200.0,1.0561264822134386
186312,Single Family,160600.0,313097900,2018-06-21,155000.0,826.0,115632.0,44968.0,191253643,RSA5 ,39.9751629816894,-75.12287836427409,160600.0,1.0361290322580645
186322,Single Family,296700.0,313147100,2018-06-18,379500.0,1073.38,213624.0,83076.0,191253029,CMX2 ,39.9783331302601,-75.1252746762826,296700.0,0.7818181818181819
186329,Single Family,108100.0,314001900,2018-12-21,285000.0,1098.75,80274.0,27826.0,191251339,RSA5 ,39.9868143807702,-75.12927321156529,108100.0,0.3792982456140351
186344,Single Family,134800.0,314039400,2018-06-14,463000.0,1280.0,56099.0,38701.0,191253104,RSA5 ,39.9787622380409,-75.121572047329,94800.0,0.20475161987041038
186365,Single Family,175100.0,314227600,2018-01-16,157500.0,600.0,21147.0,37646.0,191251118,RSA5 ,39.9877440174408,-75.1245253630944,58793.0,0.3732888888888889
186368,Single Family,107900.0,311250100,2018-05-18,305000.0,990.0,76922.0,30978.0,191252221,RSA5 ,39.981413576886396,-75.12342832281558,107900.0,0.3537704918032787
186411,Single Family,193300.0,312061200,2018-04-13,204900.0,784.31,16976.0,54124.0,191252912,RSA5 ,39.9764238486799,-75.12573986495221,71100.0,0.34699853587115664
186413,Single Family,154200.0,312061400,2018-05-14,212500.0,776.98,25524.0,43176.0,191252912,RSA5 ,39.9764741073351,-75.12565764896871,68700.0,0.32329411764705884
186419,Single Family,190100.0,312062100,2018-06-27,300000.0,842.4,96872.0,53228.0,191252906,RSA5 ,39.9768318684875,-75.1250235616206,150100.0,0.5003333333333333
186430,Single Family,325300.0,313228400,2018-06-11,318000.0,588.0,0.0,71566.0,191251211,RSA5 ,39.985802243886496,-75.12876380068559,71566.0,0.2250503144654088
186441,Single Family,365300.0,301312500,2018-06-01,364000.0,714.0,215710.0,109590.0,191462027,RSA5 ,39.942678186541706,-75.1700067086248,325300.0,0.8936813186813187
186462,Single Family,248700.0,312162600,2018-07-30,260000.0,1024.0,195068.0,53632.0,191254021,RSA5 ,39.9767098667472,-75.1171573116057,248700.0,0.9565384615384616
186480,Single Family,684200.0,301191240,2019-03-15,680000.0,737.44,448519.0,195681.0,191462647,RM1  ,39.940718546841396,-75.17301582367709,644200.0,0.9473529411764706
186486,Single Family,530200.0,301191900,2018-04-15,680000.0,1120.0,338563.0,151637.0,191462647,RM1  ,39.9407397024185,-75.17348705418091,490200.0,0.7208823529411764
186513,Single Family,310200.0,314226600,2018-12-13,310000.0,625.0,0.0,62040.0,191251118,RSA5 ,39.988019309677604,-75.124768188554,62040.0,0.20012903225806453
186524,Single Family,728700.0,301319000,2018-07-26,599900.0,799.8,521021.0,207679.0,191462023,RSA5 ,39.9419122118991,-75.1703475849399,728700.0,1.2147024504084014
186531,Single Family,390800.0,301320200,2018-04-27,469900.0,900.0,246457.0,104343.0,191462008,RSA5 ,39.9395089264422,-75.17096600638791,350800.0,0.7465418174079591
186532,Single Family,385000.0,301320300,2018-03-06,390900.0,800.0,247345.0,97655.0,191462008,RSA5 ,39.939462318042004,-75.1709755906719,345000.0,0.8825786646201075
186545,Single Family,412500.0,313197821,2018-08-28,565000.0,1496.0,0.0,102280.0,19125    ,I2   ,39.978245067244,-75.1228650296943,102280.0,0.18102654867256637
186547,Single Family,382800.0,313197825,2018-06-05,545000.0,1496.0,0.0,94916.0,19125    ,I2   ,39.978148085236505,-75.1227796692275,94916.0,0.17415779816513763
